EXN_054,IHS_MAR_003,"Far North",Domayo,Outdoor,P3,"Grid Gen"
ADM_036,IHS_NGD_017,Adamawa,Ngd-Burkina,Outdoor,P4,"Grid Gen"
ADM_034,IHS_NGD_025,Adamawa,Ngd-Projet-Laitier,Outdoor,P4,"Grid Gen"
CTR_253,IHS_YND_258,Center,Mefou-Assi,Outdoor,P4,"Grid Gen"
SUD_224,IHS_SGM_002,South,Sangmelima-II,Outdoor,P4,"Grid Gen"
CTR_016,IHS_YND_226,Center,Mvog-Betsi,Indoor,P4,"Grid Gen"
LIT_179,IHS_DLA_270,Littoral,Nyalla-Pariso,Indoor,P4,"Grid Gen"
T0473,IHS_EBO_008,South,"Ebolowa Makalat",Outdoor,P1,"Grid Gen"
NRO_226,IHS_BMD_008,"North West",Bda-Nitop-II,Outdoor,P4,"Grid Gen"
T1212,IHS_MAR_022,"Far North",MAROUADOUGOY1212,Outdoor,P4,"Grid Gen"
LIT_303,IHS_DLA_257,Littoral,Kotto-Antenne,Outdoor,P4,"Grid Gen"
CTR_270,IHS_YND_023,Center,Montesquieux,Outdoor,P4,"Grid Only"
LIT_251,IHS_DLA_265,Littoral,"Ndogpassi-ZR 2",Outdoor,P4,"Grid Gen"
T0442,IHS_DLA_294,Littoral,"Logbessou PK21",Outdoor,P4,"Grid Gen"
CTR_252,IHS_YND_358,South,Mbalmayo-Ngalan,Outdoor,P3,"Grid Gen"
T0738,IHS_BER_022,East,Diang,Outdoor,P4,"Grid Gen"
T0602,IHS_YND_259,Center,Simbock,Outdoor,P3,"Grid Gen"
T0628,IHS_DLA_280,Littoral,"Lycee Japoma",Outdoor,P4,"Grid Gen"
T1493,IHS_BAF_001,West,"TAMBA Building",Outdoor,P2,"Grid Gen"
T0620,IHS_BNB_035,Littoral,Bodjongo,Outdoor,P2,"Grid Gen"
OST_005,IHS_FBN_020,West,Foumbot,Indoor,P2,"Grid Gen"
OST_023,IHS_FBN_015,West,Magba,Indoor,P3,"Grid Gen"
EXN_005,IHS_TIE_0039,"Far North",Mora,Indoor,P4,"Grid Gen"
T0573,IHS_YND_387,Center,"Talla Monatele",Outdoor,TIS,"Grid Gen"
T0761,IHS_YND_390,Center,"Elig Mfomo",Outdoor,P4,"Grid Gen"
CTR_024,IHS_YND_017,Center,H-Deputes,Indoor,P4,"Grid Only"
EST_013,IHS_TIE_0034,East,Yokadouma,Indoor,P5,"Grid Gen"
T1463,IHS_MBD_001,West,"Mbouda SIK",Outdoor,P2,"Grid Gen"
CTR_256,IHS_YND_232,Center,Crf-Nkolbisson,Outdoor,P3,"Grid Gen"
EXN_090,IHS_MAR_016,"Far North",Maroua-Lopere-II(Djoudandé),Outdoor,P4,"Grid Gen"
T1564,IHS_YND_361,South,"Mbalmayo Mbokoulo",Outdoor,P4,"Grid Gen"
T1570,IHS_YND_140,Center,BISCUITERIE,Outdoor,P2,"Grid Gen"
CTR_002,IHS_YND_010,Center,CNR,Indoor,P3,"Grid Gen"
T1841,IHS_MBG_007,"South West","Njombe Market",Outdoor,P3,"Grid Gen"
T0233,IHS_DLA_291,Littoral,"Pont Bascule Yassa",Indoor,TIS,"Grid Gen"
CTR_215,IHS_YND_311,Center,Nkolda,Outdoor,P4,"Grid Gen"
OST_135,IHS_BAF_101,West,Bfsam-Bamendzi-II,Outdoor,P5,"Grid Only"
LIT_031,IHS_MBG_004,"South West",Mbanga,Indoor,P3,"Grid Gen"
LIT_452,IHS_DLA_453,Littoral,"PK10 Bassang  ",Outdoor,P4,"Grid Gen"
OST_111,IHS_BAF_007,West,Bfsam-Q-Admin,Indoor,P4,"Grid Gen"
EXN_115,IHS_MAR_202,"Far North",Maroua-Douggoy-Lopere-IHS,Outdoor,P5,"Grid Gen"
CTR_228,IHS_YND_409,Center,Evodoula,Outdoor,P4,"Grid Gen"
CTR_260,IHS_YND_346,South,Bikok,Outdoor,P4,"Grid Gen"
CTR_322,IHS_YND_029,Center,Sapeur,Outdoor,P4,"Grid Gen"
T1718,IHS_MBG_001,"South West",Mbanga2,Outdoor,P3,"Grid Gen"
T1462,IHS_DCG_010,West,"Dschang Foto",Outdoor,P4,"Grid Gen"
T0565,IHS_EDA_048,West,Omeng,Outdoor,P4,"Grid Gen"
T1510,IHS_BMD_138,"North West","Bambili Round About",Outdoor,P4,"Grid Gen"
T0608,IHS_BUA_053,"South West","Bombe Bakundu",Outdoor,P4,"Grid Hybrid gen"
T0913,IHS_EBO_010,South,Ke'Eke,Outdoor,P4,"Grid Gen"
T0561,IHS_KMB_034,"South West",Nyasoso,Outdoor,P4,"Grid Gen"
T1077,IHS_SGM_015,South,Fibot,Outdoor,P4,"Grid Hybrid gen"
T0313,IHS_YND_011,Center,"Standard Bank Yaounde",Indoor,P4,"Grid Only"
T0529,IHS_YND_006,Center,"Pharmacie SION",Outdoor,P2,"Grid Gen"
T0178,IHS_DLA_067,Littoral,Old-Airport,Indoor,P2,"Grid Only"
T0475,IHS_BNB_003,Littoral,Nkomba,Outdoor,P3,"Grid Only"
T0422,IHS_DLA_027,Littoral,"New Bell",Outdoor,P1,"Grid Only"
T0470,IHS_YND_022,Center,"Mvog Ada",Outdoor,P4,"Grid Only"
T0196,IHS_DLA_050,Littoral,"Lycee Kumassi",Indoor,P4,"Grid Gen"
T0036,IHS_YND_076,Center,"Le Flamboyant",Indoor,P2,"Grid Only"
T0123,IHS_YND_013,Center,"Laboratoire T.Bella",Indoor,P1,"Grid Only"
OST_137,IHS_FBN_100,West,"Foumban-Djisse-II (Foumban-Njiyouom)",Outdoor,P4,"Grid Only"
T0291,IHS_YND_147,Center,"Club France",Indoor,P2,"Grid Only"
T0465,IHS_YND_143,Center,"Byemassi Carrefour",Outdoor,P2,"Grid Gen"
T0081,IHS_DLA_057,Littoral,"German Club",Indoor,P4,"Grid Only"
ADM_001,IHS_TIE_0001,Adamawa,Ngd-Chateau,Indoor,P4,"Grid Gen"
LIT_014,IHS_DLA_006,Littoral,Stamatiades,Outdoor,P4,"Grid Only"
CTR_484,IHS_YND_188,Center,H-Paradis,Outdoor,P4,"Grid Only"
LIT_003,IHS_TIE_0045,Littoral,CTN,Indoor,P2,"Grid only"
LIT_033,IHS_DLA_094,Littoral,Aeroport,Indoor,P4,"Grid Only"
T0050,IHS_YND_039,Center,"Siantou Radio TV",Indoor,P2,"Grid Only"
LIT_015,IHS_TIE_0046,Littoral,Bali-SNEC,Indoor,P3,"Grid only"
CTR_023,IHS_YND_243,Center,Emana,Indoor,P2,"Grid Only"
T0334,IHS_BNB_001,Littoral,"Royal Hotel Dla",Indoor,P3,"Grid Only"
NRD_006,IHS_TIE_0059,North,Guider,Indoor,P4,"Grid Gen"
LIT_037,IHS_DLA_477,Littoral,Makepe,Indoor,P4,"Grid Only"
T0065,IHS_YND_198,Center,"Maison Komkana",Indoor,P4,"Grid Only"
LIT_045,IHS_DLA_073,Littoral,Centenaire,Indoor,P4,"Grid Only"
LIT_047,IHS_DLA_043,Littoral,Kayo-Elie,Indoor,P4,"Grid Only"
CTR_029,IHS_YND_046,Center,Djoungolo,Indoor,P3,"Grid Gen"
T0426,IHS_DLA_040,Littoral,"Douala Bali",Outdoor,P2,"Grid Only"
LIT_075,IHS_DLA_018,Littoral,Mboppi,Indoor,P4,"Grid Gen"
T0449,IHS_DLA_078,Littoral,"Marche des Fleurs",Outdoor,P3,"Grid Only"
T0457,IHS_YND_246,Center,Emana,Outdoor,P2,"Grid Gen"
CTR_368,IHS_YND_219,Center,US-Embassy,Outdoor,P4,"Grid Only"
T0397,IHS_DLA_045,Littoral,Bonejang,Indoor,P2,"Grid Only"
LIT_126,IHS_DLA_020,Littoral,Bonadibong,Outdoor,P4,"Grid Only"
LIT_091,IHS_DLA_042,Littoral,Nkongmondo,Indoor,P4,"Grid Only"
LIT_097,IHS_DLA_152,Littoral,Bep-Axe-Lrd,Indoor,P4,"Grid Only"
CTR_096,IHS_YND_042,Center,Mvog-Ada-TKC,Indoor,P4,"Grid Only"
CTR_075,IHS_YND_133,Center,Elig-Edzoa,Indoor,P4,"Grid Only"
ADM_007,IHS_TIE_0004,Adamawa,Ngd-CRTV,Indoor,P4,"Grid Gen"
LIT_325,IHS_DLA_044,Littoral,Hogmeni,Outdoor,P4,"Grid Only"
CTR_374,IHS_YND_173,Center,Awae-Nkomo,Outdoor,P4,"Grid Gen"
OST_109,IHS_BMD_093,West,Bfsam-Akwa,Outdoor,P4,"Grid Only"
NRD_053,IHS_GAR_004,North,Garoua-Plage,Outdoor,P4,"Grid Gen"
EXN_082,IHS_MAR_015,"Far North",Maroua-Loperey,Outdoor,P4,"Grid Only"
OST_110,IHS_BAF_008,West,Bfsam-Stade,Outdoor,P4,"Grid Only"
LIT_090,IHS_DLA_024,Littoral,Newb-Mairie,Indoor,P4,"Grid Gen"
CTR_285,IHS_YND_099,Center,Ekie-Elegance,Outdoor,P4,"Grid Only"
CTR_386,IHS_YND_162,Center,Tropicana,Outdoor,P4,"Grid Only"
T1191,IHS_KMB_107,Littoral,"Denver 2",Outdoor,P4,"Grid Only"
LIT_373,IHS_DLA_190,Littoral,Missoke-Universite,Outdoor,P4,"Grid Only"
T0862,IHS_DLA_062,Littoral,"Bell Bonapriso",Outdoor,P4,"Grid Only"
CTR_427,IHS_YND_200,Center,Nkomkana,Outdoor,P4,"Grid Only"
OST_170,IHS_BAF_310,West,"Bfsam Centre II",Outdoor,P4,"Grid Only"
CTR_390,IHS_YND_203,Center,Tongolo,Outdoor,P4,"Grid Gen"
OST_120,IHS_BAF_024,West,Bfsam-Dienso,Outdoor,P4,"Grid Only"
LIT_183,IHS_DLA_031,Littoral,Nkololoun,Outdoor,P4,"Grid Only"
OST_123,IHS_DCG_006,West,Dschang-Foto-II,Outdoor,P4,"Grid Only"
OST_122,IHS_DCG_013,West,Dschang-Foreke,Outdoor,P4,"Grid Only"
CTR_019,IHS_TIE_0012,Center,La-Gare,Indoor,P4,"Grid only"
NRD_045,IHS_GAR_002,North,Garoua-Foulbere,Outdoor,P4,"Grid Gen"
LIT_344,IHS_DLA_193,Littoral,Ndogbong-Citadelle,Outdoor,P4,"Grid Gen"
LIT_281,IHS_DLA_012,Littoral,Camp-Bertaud,Outdoor,P3,"Grid Only"
EXN_067,IHS_MAR_018,"Far North",Maroua-Doursogo,Outdoor,P4,"Grid Gen"
LIT_089,IHS_DLA_069,Littoral,Brazz-St-Bruno,Indoor,P4,"Grid Only"
T0287,IHS_YND_038,Center,"Siantou Inferieur",Indoor,P3,"Grid Only"
LIT_064-1,IHS_DLA_084,Littoral,Ministere,Outdoor,P4,"Grid Only"
LIT_057,IHS_DLA_254,Littoral,Bsadi-Terminus,Indoor,P4,"Grid Only"
OST_018,IHS_BAF_055,West,Bangangte-Ville,Indoor,P4,"Grid Only"
T0286,IHS_YND_060,Center,"Ngoa Ekelle",Indoor,P2,"Grid Gen"
LIT_102,IHS_DLA_104,Littoral,Omnisport,Outdoor,P4,"Grid Only"
LIT_098,IHS_DLA_138,Littoral,Cite-Sic,Outdoor,P4,"Grid Gen"
ADM_069,IHS_NGD_026,Adamawa,Ngd-Bini,Outdoor,P4,"Grid Gen"
NRD_065,IHS_GAR_012,North,Garoua-Roumde-Adja,Outdoor,P4,"Grid Only"
OST_119,IHS_BAF_018,West,"Bfsam Ndiandam",Outdoor,P4,"Grid Only"
EXN_084,IHS_MAR_001,"Far North",Maroua-Lougol,Outdoor,P4,"Grid Only"
EXN_085,IHS_MAR_006,"Far North",Maroua-Marche-Abattoir,Outdoor,P4,"Grid Only"
LIT_357,IHS_DLA_228,Littoral,Makepe-AES,Outdoor,P4,"Grid Only"
NRD_049,IHS_GAR_009,North,Garoua-Kolbives,Outdoor,P4,"Grid Only"
T1733,IHS_DLA_007,Littoral,DALIP,Outdoor,P3,"Grid Only"
LIT_395,IHS_DLA_028,Littoral,Newb-Q-Haoussa,Outdoor,P4,"Grid Only"
EXN_088,IHS_MAR_012,"Far North",Maroua-Diarenga,Outdoor,P4,"Grid Only"
NRD_018,IHS_TIE_0060,North,Garoua-Chateau,Indoor,P3,"Grid Gen"
NRD_040,IHS_GAR_024,North,Ouro-Kessoun,Outdoor,P4,"Grid Gen"
NRD_038,IHS_GAR_018,North,Poumpoumrey,Outdoor,P4,"Grid Only"
CTR_409,IHS_YND_090,Center,BATA-Mokolo,Outdoor,P4,"Grid Only"
LIT_366,IHS_DLA_154,Littoral,Bepanda-TSF,Outdoor,P4,"Grid Only"
LIT_419,IHS_DLA_172,Littoral,Makombe,Outdoor,P4,"Grid Gen"
CTR_123,IHS_YND_513,Center,Maison-Blanche-IHS,Outdoor,P4,"Grid Only"
CTR_077,IHS_YND_015,Center,H-ville,Indoor,P4,"Grid Only"
CTR_149,IHS_YND_517,Center,Montee-Des-Soeurs,Outdoor,P4,"Grid Gen"
T0188,IHS_YND_072,Center,"Nlong Mvolye",Indoor,TIS,"Grid Gen"
CTR_103,IHS_YND_124,Center,Ekie,Indoor,P4,"Grid Only"
T1669,IHS_YND_195,Center,"china embassy yde",Outdoor,P3,"Grid Only"
LIT_460,IHS_DLA_447,Littoral,"Ngodi Akwa",Outdoor,P4,"Grid Only"
LIT_050,IHS_DLA_178,Littoral,Bepanda,Indoor,P4,"Grid Only"
CTR_008,IHS_YND_068,Center,Ndisamba,Indoor,P3,"Grid Gen"
T1688,IHS_YND_025,Center,CORNIERS,Outdoor,P3,"Grid Only"
LIT_414,IHS_DLA_131,Littoral,Deido-Bonateki,Outdoor,P4,"Grid Only"
T0468,IHS_YND_120,Center,"Sapeur Mimboman",Indoor,P1,"Grid Gen"
CTR_212,IHS_YND_178,Center,Emombo,Indoor,P4,"Grid Gen"
LIT_162,IHS_DLA_401,Littoral,Camp-Yabassi-T0,Outdoor,P4,"Grid Only"
T1427,IHS_NGD_200,Adamawa,"NGAOUNDERE TONGO",Outdoor,P3,"Grid Only"
CTR_130,IHS_YND_539,Center,Ngousso,Outdoor,P5,"Grid Only"
LIT_120,IHS_DLA_055,Littoral,Bonamouti,Outdoor,P5,"Grid Only"
LIT_381,IHS_DLA_003,Littoral,Pain-Magique,Outdoor,P4,"Grid Only"
T1520,IHS_DLA_429,Littoral,"Makepe Container",Outdoor,P2,"Grid Only"
LIT_404,IHS_DLA_140,Littoral,NR-Cite,Outdoor,P4,"Grid Only"
OST_002,IHS_BAF_020,West,bfsam-Kamkouop,Indoor,P4,"Grid Only"
T0019,IHS_DLA_059,Littoral,"Tropicana Hotel Arcade",Indoor,P3,"Grid Only"
T1738,IHS_YND_560,Center,"Cite des nations",Outdoor,P4,"Grid Gen"
LIT_435,IHS_DLA_443,Littoral,"Bonassama IHS",Outdoor,P4,"Grid Only"
CTR_159,IHS_YND_508,Center,Crf-Nsam,Outdoor,P4,"Grid Gen"
NRD_060,IHS_GAR_027,North,Garoua-Djamboutou-Village,Outdoor,P4,"Grid Gen"
T0454,IHS_DLA_153,Littoral,"Bepanda Mala",Outdoor,P2,"Grid Only"
LIT_442,IHS_DLA_433,Littoral,"Cite de Paix",Outdoor,P4,"Grid Only"
T0461,IHS_YND_054,Center,Olezoa,Outdoor,P3,"Grid Only"
LIT_379,IHS_DLA_181,Littoral,Bonewonda-Chefferie,Outdoor,P4,"Grid Only"
LIT_161,IHS_DLA_405,Littoral,Cite-Sic_II-T0,Outdoor,P4,"Grid Only"
LIT_372,IHS_DLA_105,Littoral,Ndogbat,Outdoor,P4,"Grid Only"
CTR_155,IHS_YND_505,Center,Scalom-IHS,Outdoor,P4,"Grid Only"
CTR_104,IHS_YND_244,Center,Abattoir,Indoor,P4,"Grid Only"
CTR_486,IHS_YND_569,Center,"Mendong Maeture",Outdoor,P4,"Grid Gen"
T0542,IHS_YND_185,Center,Ngousso,Outdoor,P1,"Grid Only"
LIT_087,IHS_DLA_048,Littoral,Wouri,Indoor,P3,"Grid Only"
T1748,IHS_YND_559,Center,"BATA Mokolo OCM",Outdoor,P4,"Grid Only"
CTR_483,IHS_YND_564,Center,"Mvog Mbi New ",Outdoor,P4,"Grid Gen"
LIT_246,IHS_DLA_272,Littoral,Kotto-Bloc,Outdoor,P4,"Grid Only"
CTR_154,IHS_YND_518,Center,Montee-Jouvence-II,Outdoor,P4,"Grid Gen"
CTR_070,IHS_YND_104,Center,Carington,Indoor,P4,"Grid Only"
LIT_446,IHS_DLA_432,Littoral,"Bonamoussadi Hôpital",Outdoor,P4,"Grid Gen"
LIT_160,IHS_DLA_407,Littoral,Fin-Goudron-Mt-ESSEC,Outdoor,P4,"Grid Gen"
ADM_057,IHS_NGD_035,Adamawa,Ngd-Stade,Outdoor,P4,"Grid Gen"
OST_126,IHS_BFG_001,West,Bafang-Centre,Outdoor,P4,"Grid Only"
T1744,IHS_YND_556,Center,"NKOMKANA ELIZA HOTEL",Outdoor,P2,"Grid Only"
CTR_090,IHS_YND_063,Center,Av-Germaine,Indoor,P4,"Grid Only"
T1330,IHS_YND_035,Center,"Bastos Amb Coree",Outdoor,P2,"Grid Only"
LIT_420,IHS_DLA_070,Littoral,"Brazz-Aviation(Qtier Tergal)",Outdoor,P4,"Grid Only"
LIT_277,IHS_DLA_226,Littoral,Bsadi-ZoneA-New,Outdoor,P4,"Grid Only"
LIT_061,IHS_DLA_019,Littoral,Cinema-ABC,Indoor,P4,"Grid Only"
CTR_128,IHS_YND_044,Center,Polytechnique,Indoor,P4,"Grid Only"
OST_107,IHS_BAF_005,West,Bfsam-Nylon,Outdoor,P4,"Grid Gen"
OST_134,IHS_BAF_100,West,"Bfsam-Gabon-Bar (Bfsam-Brasserie)",Outdoor,P4,"Grid Only"
LIT_024,IHS_DLA_163,Littoral,Socaver,Indoor,P4,"Grid Gen"
LIT_056,IHS_DLA_143,Littoral,Ange-Raphael,Indoor,P4,"Grid Only"
CTR_038,IHS_YND_052,Center,NR-Bastos,Indoor,P4,"Grid Only"
OST_096,IHS_DCG_004,West,Dschang-Vallee,Outdoor,P4,"Grid Only"
T1096,IHS_DLA_406,Littoral,"Bonadiwoto 2",Outdoor,P2,"Grid Only"
T0124,IHS_YND_062,Center,"Institute Samba",Indoor,P2,"Grid Gen"
T0420,IHS_YND_082,Center,"Mokolo Yaounde",Indoor,P2,"Grid Only"
LIT_396,IHS_DLA_148,Littoral,Bonateki-MRS,Outdoor,P4,"Grid Only"
LIT_453,IHS_DLA_454,Littoral,"Avenue de Gaulle",Outdoor,P4,"Grid Only"
LIT_172,IHS_DLA_400,Littoral,"Marché central New -  Bonawon ",Outdoor,P4,"Grid Only"
T1263,IHS_DLA_422,Littoral,"Camp Yabassi 2",Outdoor,P2,"Grid Only"
T1319,IHS_DLA_474,Littoral,"New Bell 2",Outdoor,P2,"Grid Only"
T1942,IHS_KMB_101,Littoral,"Terminus St Michel",Outdoor,P2,"Grid Only"
T0401,IHS_YND_205,Center,Tongolo,Indoor,P3,"Grid Gen"
CTR_125,IHS_YND_096,Center,Mobil-Kondengui,Indoor,P4,"Grid Only"
CTR_266,IHS_YND_179,Center,Essomba,Outdoor,P4,"Grid Gen"
T1432,IHS_YND_544,Center,"Jean Vespa 2",Outdoor,P4,"Grid Gen"
CTR_045,IHS_YND_139,Center,Madagascar-Yde-New,Indoor,P4,"Grid Only"
CTR_132,IHS_YND_107,Center,NR-Omnisport,Indoor,P4,"Grid Gen"
CTR_044,IHS_YND_089,Center,H-Princes,Indoor,P3,"Grid Gen"
LIT_262,IHS_DLA_277,Littoral,PK13-Sitabac,Indoor,P4,"Grid Gen"
LIT_378,IHS_DLA_176,Littoral,Bonewonda-II,Outdoor,P4,"Grid Gen"
LIT_444,IHS_DLA_448,Littoral,"Bonaberi Q des Prince",Outdoor,P4,"Grid Gen"
T1358,IHS_DLA_475,Littoral,"Douala Bali 2 ",Outdoor,P3,"Grid Only"
T0455,IHS_YND_134,Center,"Vallee Bastos",Outdoor,P3,"Grid Gen"
CTR_389,IHS_YND_066,Center,GSO,Outdoor,P4,"Grid Gen"
LIT_092,IHS_DLA_158,Littoral,Bep-Yonyong,Outdoor,P3,"Grid Only"
LIT_095,IHS_DLA_053,Littoral,Newb-Srce-Quartier,Indoor,P4,"Grid Only"
LIT_044,IHS_DLA_183,Littoral,Bmouang-Terminus,Indoor,P4,"Grid Only"
LIT_046,IHS_BNB_016,Littoral,Du-Levant,Outdoor,P3,"Grid Only"
LIT_236,IHS_DLA_428,Littoral,"Mboppi Marché",Outdoor,P4,"Grid Only"
LIT_412,IHS_DLA_039,Littoral,Bonadibong-Crf-Tif,Outdoor,P4,"Grid Only"
T0118,IHS_DLA_077,Littoral,"Lycee Joss",Indoor,P3,"Grid Only"
T0444,IHS_DLA_051,Littoral,"Shell New Bell",Indoor,P2,"Grid Only"
LIT_382,IHS_DLA_022,Littoral,Banyangui,Outdoor,P4,"Grid Only"
ADM_071,IHS_NGD_001,Adamawa,Ngd-Crf-Texaco,Outdoor,P4,"Grid Gen"
CTR_422,IHS_YND_512,Center,Mimboman-Ecole,Outdoor,P4,"Grid Gen"
LIT_407,IHS_DLA_052,Littoral,Shell-NewBell-Carrefour,Outdoor,P4,"Grid Only"
T0773,IHS_YND_262,Center,Mendong3,Outdoor,P4,"Grid Only"
T0514,IHS_DLA_089,Littoral,"Spectrum Bonanjo",Outdoor,P3,"Grid Gen"
LIT_084,IHS_DLA_209,Littoral,C-D-Billes,Indoor,P4,"Grid Gen"
T0539,IHS_YND_034,Center,EMIA,Outdoor,P2,"Grid Only"
T0664,IHS_BUA_035,"South West",Likomba,Outdoor,P4,"Grid Gen"
T0505,IHS_DLA_080,Littoral,"Bonanjo Sitabac",Outdoor,P3,"Grid Only"
T1938,IHS_DLA_424,Littoral,"RUE KOTTO",Outdoor,P3,"Gen Only"
T0652,IHS_YND_222,Center,"Jean Vespa",Indoor,P2,"Grid Gen"
LIT_168,IHS_DLA_413,Littoral,C-D-Palmiers-III-T0,Outdoor,P4,"Grid Only"
OST_079-1,IHS_BAF_013,West,Baf-Marche,Outdoor,P4,"Grid Only"
OST_078,IHS_BAF_002,West,Bfsam-Centre,Indoor,P4,"Grid Only"
LIT_247,IHS_DLA_255,Littoral,Bsadi-BlocJ,Outdoor,P4,"Grid Gen"
LIT_278,IHS_DLA_235,Littoral,PK10-Marche,Outdoor,P4,"Grid Only"
LIT_245,IHS_DLA_056,Littoral,De-La-Salle,Outdoor,P4,"Grid Only"
CTR_238,IHS_YND_148,Center,Chapelle-Nsimeyong,Outdoor,P4,"Grid Gen"
CTR_242,IHS_YND_059,Center,E-Poste,Indoor,P4,"Grid Gen"
T0636,IHS_YND_299,Center,Olembe,Outdoor,P2,"Grid Only"
LIT_287,IHS_DLA_120,Littoral,New-Deido,Outdoor,P4,"Grid Only"
LIT_244,IHS_DLA_002,Littoral,H-Astoria,Outdoor,P4,"Grid Only"
LIT_369,IHS_DLA_202,Littoral,St-Thomas,Outdoor,P4,"Grid Gen"
T0510,IHS_MBG_022,Littoral,"Bonanjo SNH",Outdoor,P4,"Grid Only"
CTR_261,IHS_YND_161,Center,Sofavinc,Outdoor,P4,"Grid Gen"
CTR_258,IHS_YND_251,Center,Koweit-City,Outdoor,P5,"Grid Only"
LIT_034,IHS_DLA_123,Littoral,BP-Cite,Indoor,P4,"Grid Only"
CTR_310,IHS_YND_057,Center,Mvolye-New,Outdoor,P3,"Grid Only"
LIT_053,IHS_DLA_065,Littoral,Shell-NewBell,Indoor,P4,"Grid Only"
LIT_267,IHS_DLA_187,Littoral,Sable,Outdoor,P4,"Grid Gen"
SUO_050,IHS_LMB_005,"South West",Limbe-Down-Beach-II,Outdoor,P4,"Grid Only"
CTR_321,IHS_YND_085,Center,Briqueterie,Outdoor,P4,"Grid Only"
LIT_082,IHS_DLA_005,Littoral,Laquintinie,Outdoor,P4,"Grid Only"
CTR_323,IHS_YND_043,Center,Emia,Outdoor,P4,"Grid Only"
CTR_051,IHS_YND_053,Center,Mvogmbi,Indoor,P4,"Grid Only"
CTR_020,IHS_YND_137,Center,Masque,Indoor,P4,"Grid Only"
CTR_076,IHS_YND_030,Center,E-Police,Indoor,P4,"Grid Only"
T0459,IHS_YND_240,Center,"Montee Jouvence",Outdoor,P2,"Grid Gen"
LIT_417,IHS_DLA_102,Littoral,Feu-Rouge-Bessengue,Outdoor,P4,"Grid Only"
T0335,IHS_DLA_091,Littoral,"Sky Way Hotel",Indoor,P2,"Grid Only"
CTR_108,IHS_YND_156,Center,Mvan,Indoor,P4,"Grid Only"
T0515,IHS_DLA_137,Littoral,"Deido Grand Moulin",Outdoor,P1,"Grid Gen"
LIT_049,IHS_DLA_170,Littoral,Madagascar,Indoor,P4,"Grid Gen"
T0466,IHS_YND_151,Center,"Tamtam Weekend",Outdoor,P2,"Grid Gen"
T0506,IHS_DLA_021,Littoral,Bonadibong,Indoor,P3,"Grid Only"
T0600,IHS_DLA_113,Littoral,Youpwe,Outdoor,P3,"Grid Gen"
T0509,IHS_DLA_101,Littoral,"Rond Point Deido",Outdoor,P3,"Grid Only"
T0425,IHS_DLA_072,Littoral,"Hotel Beau Sejour",Outdoor,P3,"Grid Only"
CTR_482,IHS_YND_562,Center,"Accacia New",Outdoor,P4,"Grid Only"
CTR_047,IHS_YND_012,Center,Elig-Essono,Indoor,P4,"Grid Only"
T0122,IHS_YND_131,Center,"Laboratoire  Meka",Indoor,P4,"Grid Only"
T1415,IHS_YND_680,Center,"MIMBOMAN LIBERTE",Outdoor,P3,"Grid Gen"
T0540,IHS_YND_026,Center,ENAM,Outdoor,P3,"Grid Only"
T0649,IHS_YND_279,Center,"Messassi okolo",Indoor,P4,"Grid Only"
LIT_242,IHS_DLA_049,Littoral,SABC-Bali,Outdoor,P4,"Grid Only"
T0524,IHS_YND_004,Center,"Av Kennedy",Outdoor,P2,"Grid Only"
CTR_244,IHS_YND_002,Center,Yde-M-Central,Outdoor,P4,"Grid Only"
CTR_240,IHS_YND_021,Center,C-Supreme,Outdoor,P3,"Grid Only"
CTR_326,IHS_YND_236,Center,Montee-Jouvence,Outdoor,P4,"Grid Gen"
CTR_251,IHS_YND_136,Center,Vallee-Bastos,Outdoor,P4,"Grid Only"
LIT_202,IHS_DLA_414,Littoral,Kotto-Mbangue-T0,Outdoor,P4,"Grid Only"
T0330,IHS_DLA_023,Littoral,"March Central ",Indoor,P1,"Grid Only"
CTR_012,IHS_YND_152,Center,Rd-Pt-Express,Indoor,P4,"Grid Only"
CTR_200,IHS_YND_129,Center,Bastos-BAT,Indoor,P4,"Grid Gen"
LIT_041,IHS_DLA_081,Littoral,La-Falaise,Indoor,P4,"Grid Only"
CTR_417,IHS_YND_121,Center,Emombo-Tchad,Outdoor,P4,"Grid Only"
T1685,IHS_YND_507,Center,"BIYEM ASSI LYCEE",Outdoor,P3,"Grid Gen"
CTR_414,IHS_YND_202,Center,Cite-Verte,Outdoor,P4,"Grid Only"
CTR_207,IHS_YND_093,Center,Chapelle-Essos,Indoor,P4,"Grid Gen"
ADM_058,IHS_NGD_015,Adamawa,Ngd-Trouamala,Outdoor,P4,"Grid Gen"
CTR_068,IHS_YND_109,Center,Mobil-Essos,Indoor,P3,"Grid Gen"
OST_180,IHS_BFG_018,West,"Bagangte Center",Outdoor,P4,"Grid Only"
T1504,IHS_YND_546,Center,"Biyemassi LAC",Outdoor,P3,"Grid Only"
LIT_413,IHS_DLA_001,Littoral,Bali-Koumassi,Indoor,P4,"Grid Gen"
T1579,IHS_YND_480,Center,"Sic Cite Verte Matgenie",Outdoor,P3,"Grid Only"
T0109,IHS_DLA_133,Littoral,"Akwa Nord",Indoor,P4,"Grid Gen"
LIT_081,IHS_DLA_111,Littoral,Brazzaville,Indoor,P4,"Grid Only"
LIT_185,IHS_TIE_0055,Littoral,Edea-Centre,Outdoor,P4,"Grid only"
